folder_name;precision_0;precision_1;precision_2;recall_0;recall_1;recall_2;test_acc_0;test_acc_1;test_acc_2
fold0;0.9389560222625732;0.6193966865539551;0.5507563352584839;0.9380441904067993;0.5501857995986938;0.5230958461761475;0.9390581846237183;0.5885650515556335;0.4673295319080353
fold1;0.940151035785675;0.6611027121543884;0.5828720331192017;0.9361920952796936;0.5945795178413391;0.5766735672950745;0.9381347894668579;0.6479820609092712;0.53125
fold2;0.9466617107391357;0.6537697315216064;0.5673084259033203;0.9431151747703552;0.5594562888145447;0.5618587136268616;0.9455217123031616;0.6300448179244995;0.5113636255264282
fold3;0.9438038468360901;0.6375023126602173;0.5830905437469482;0.9424619674682617;0.5877406597137451;0.5245305299758911;0.9436749815940857;0.6065022349357605;0.4630681872367859
fold4;0.9306877851486206;0.6363522410392761;0.5821857452392578;0.941617488861084;0.5960148572921753;0.5028007626533508;0.9353647232055664;0.6143497824668884;0.4275568127632141
