folder_name;precision_0;precision_1;precision_2;recall_0;recall_1;recall_2;test_acc_0;test_acc_1;test_acc_2
fold0;0.9240773320198059;0.5617181658744812;0.5632748603820801;0.9249017238616943;0.5255150198936462;0.5402202606201172;0.9252077341079712;0.5627802610397339;0.5042613744735718
fold1;0.9229112863540649;0.5684250593185425;0.5479609370231628;0.9145005941390991;0.5194191336631775;0.5519112348556519;0.9187442064285278;0.5807175040245056;0.5369318127632141
fold2;0.92268967628479;0.5560680627822876;0.563746452331543;0.923393726348877;0.5302938222885132;0.5557963252067566;0.92336106300354;0.5896860957145691;0.5213068127632141
fold3;0.9167752265930176;0.5526049733161926;0.5659420490264893;0.9222985506057739;0.5297365784645081;0.546058714389801;0.9196676015853882;0.5672645568847656;0.5099431872367859
fold4;0.9233380556106567;0.564056396484375;0.570244312286377;0.9222451448440552;0.5368794202804565;0.519784688949585;0.92336106300354;0.5795964002609253;0.47159090638160706
