folder_name;precision_0;recall_0;test_acc
fold0;0.8054666519165039;0.7872200608253479;0.7890173196792603
fold1;0.7722172737121582;0.7932635545730591;0.7763713002204895
fold2;0.7590423822402954;0.7168442010879517;0.752897322177887
fold3;0.7975709438323975;0.8143548965454102;0.8064373731613159
fold4;0.780042290687561;0.6784193515777588;0.7093076705932617
