folder_name;precision_0;recall_0;test_acc
fold0;0.7809351682662964;0.7506540417671204;0.7537572383880615
fold1;0.8111779689788818;0.8185160160064697;0.8142345547676086
fold2;0.7869089841842651;0.7879408597946167;0.7975993156433105
fold3;0.7971632480621338;0.7974920272827148;0.8055555820465088
fold4;0.7672291994094849;0.7233964204788208;0.7381935119628906
