folder_name;precision_0;recall_0;test_acc
fold0;0.7795132398605347;0.7389598488807678;0.7439306378364563
fold1;0.83171546459198;0.841266393661499;0.8366159200668335
fold2;0.7770721316337585;0.7715784311294556;0.7835264801979065
fold3;0.786516010761261;0.7704668641090393;0.7883597612380981
fold4;0.7514772415161133;0.7638575434684753;0.75469970703125
