folder_name;precision_0;recall_0;test_acc
fold0;0.7747811079025269;0.7086753249168396;0.7167630195617676
fold1;0.8241946697235107;0.812057614326477;0.8213965892791748
fold2;0.7859666347503662;0.6458415389060974;0.7264072895050049
fold3;0.7635778188705444;0.6732802987098694;0.7142857313156128
fold4;0.7034091949462891;0.7277964353561401;0.7065566182136536
