folder_name;precision_0;recall_0;test_acc
fold0;0.8059291839599609;0.7249374985694885;0.7341040372848511
fold1;0.7523884773254395;0.7139828205108643;0.7299578189849854
fold2;0.7270633578300476;0.7261298894882202;0.7338576316833496
fold3;0.749040961265564;0.7076900601387024;0.7398589253425598
fold4;0.7485193014144897;0.6780898571014404;0.7060981392860413
