folder_name;precision_0;recall_0;test_acc
fold0;0.7999738454818726;0.7791788578033447;0.7809248566627502
fold1;0.8400670886039734;0.8141306042671204;0.8272157311439514
fold2;0.7707586288452148;0.7951071262359619;0.7806291580200195
fold3;0.8096221685409546;0.7954574823379517;0.8143739104270935
fold4;0.7814195156097412;0.7466755509376526;0.7542411684989929
