folder_name;precision_0;recall_0;test_acc
fold0;0.8047453761100769;0.7068633437156677;0.718497097492218
fold1;0.825310468673706;0.8010125756263733;0.8070725202560425
fold2;0.7528916001319885;0.7553756237030029;0.7653145790100098
fold3;0.79630446434021;0.7511614561080933;0.7865961194038391
fold4;0.7716646194458008;0.7380901575088501;0.7482805848121643
