folder_name;precision_0;recall_0;test_acc
fold0;0.7868780493736267;0.7102790474891663;0.7196531891822815
fold1;0.8174234628677368;0.7617272138595581;0.7891674041748047
fold2;0.7734202146530151;0.7465870380401611;0.7752483487129211
fold3;0.8134260177612305;0.7524289488792419;0.7940917015075684
fold4;0.7895486354827881;0.721591055393219;0.7436955571174622
