folder_name;precision_0;recall_0;test_acc
fold0;0.8178005218505859;0.779951810836792;0.7849711179733276
fold1;0.8371777534484863;0.8424040079116821;0.8406445980072021
fold2;0.7584834098815918;0.7510445713996887;0.7711092829704285
fold3;0.8050252199172974;0.7903077006340027;0.8108465671539307
fold4;0.7588452696800232;0.7447651624679565;0.7423200607299805
