folder_name;precision_0;recall_0;test_acc
fold0;0.766045093536377;0.7234418392181396;0.7294797897338867
fold1;0.8207372426986694;0.7799385190010071;0.8021486401557922
fold2;0.7487186789512634;0.7715127468109131;0.7677980065345764
fold3;0.7973480224609375;0.7768934965133667;0.7998236417770386
fold4;0.7641369104385376;0.749609112739563;0.7592847347259521
