folder_name;precision_0;recall_0;test_acc
fold0;0.7556924223899841;0.6369178891181946;0.6508670449256897
fold1;0.848772406578064;0.8470325469970703;0.8478066325187683
fold2;0.7802755832672119;0.8007315397262573;0.7909768223762512
fold3;0.82061767578125;0.8361347913742065;0.8306878209114075
fold4;0.7753386497497559;0.7621353268623352;0.7615772485733032
