folder_name;precision_0;recall_0;test_acc
fold0;0.8071357011795044;0.7762478590011597;0.7803468108177185
fold1;0.8441995978355408;0.8355151414871216;0.8388540744781494
fold2;0.7535408139228821;0.7317583560943604;0.7628311514854431
fold3;0.8139488697052002;0.8123977184295654;0.8209876418113708
fold4;0.7683875560760498;0.7561195492744446;0.756533682346344
